Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-11-11 00:00:00+00:00,0.025085000321269035,0.027168000116944313,0.024173999205231667,0.02506300061941147,13583864,0.0,0.0
2017-11-12 00:00:00+00:00,0.024995999410748482,0.025275999680161476,0.020881999284029007,0.021479999646544456,12959070,0.0,0.0
2017-11-13 00:00:00+00:00,0.021429000422358513,0.024418000131845474,0.02137799933552742,0.023367999121546745,8572071,0.0,0.0
2017-11-14 00:00:00+00:00,0.02333199977874756,0.028216000646352768,0.023174000903964043,0.027645999565720558,14350460,0.0,0.0
2017-11-15 00:00:00+00:00,0.027720000594854355,0.028356999158859253,0.026340000331401825,0.028130000457167625,21413984,0.0,0.0
2017-11-16 00:00:00+00:00,0.02807999961078167,0.028727000579237938,0.02624800056219101,0.02821199968457222,15606304,0.0,0.0
2017-11-17 00:00:00+00:00,0.02814299985766411,0.028234999626874924,0.026360999792814255,0.02692599967122078,8790326,0.0,0.0
2017-11-18 00:00:00+00:00,0.02686700038611889,0.02769099920988083,0.02622999995946884,0.02769099920988083,5282984,0.0,0.0
2017-11-19 00:00:00+00:00,0.027614999562501907,0.030236000195145607,0.027286000549793243,0.027705999091267586,13484392,0.0,0.0
2017-11-20 00:00:00+00:00,0.02774599939584732,0.03007500059902668,0.02739799953997135,0.028790000826120377,10366438,0.0,0.0
2017-11-21 00:00:00+00:00,0.028795000165700912,0.029464000836014748,0.027338000014424324,0.028436999768018723,6880017,0.0,0.0
2017-11-22 00:00:00+00:00,0.02843800000846386,0.031769998371601105,0.028372999280691147,0.031769998371601105,10409644,0.0,0.0
2017-11-23 00:00:00+00:00,0.03205199912190437,0.03316500037908554,0.030132999643683434,0.03047100082039833,16546644,0.0,0.0
2017-11-24 00:00:00+00:00,0.030396999791264534,0.030896000564098358,0.029238000512123108,0.03014099970459938,8457368,0.0,0.0
2017-11-25 00:00:00+00:00,0.030206000432372093,0.03295300155878067,0.03002599999308586,0.03272499889135361,7865542,0.0,0.0
2017-11-26 00:00:00+00:00,0.03281800076365471,0.03682899847626686,0.03281800076365471,0.03670300170779228,22957289,0.0,0.0
2017-11-27 00:00:00+00:00,0.03668000176548958,0.04658399894833565,0.03641499951481819,0.044927000999450684,34310811,0.0,0.0
2017-11-28 00:00:00+00:00,0.04270000010728836,0.06363599747419357,0.04240100085735321,0.06092600151896477,106704327,0.0,0.0
2017-11-29 00:00:00+00:00,0.06131799891591072,0.074754998087883,0.04498500004410744,0.04802799969911575,173054278,0.0,0.0
2017-11-30 00:00:00+00:00,0.04887000098824501,0.05862699821591377,0.04753100126981735,0.053867001086473465,49293983,0.0,0.0
2017-12-01 00:00:00+00:00,0.053355999290943146,0.06789900362491608,0.05293300002813339,0.06672800332307816,75778768,0.0,0.0
2017-12-02 00:00:00+00:00,0.06695199757814407,0.07314000278711319,0.06677500158548355,0.06964799761772156,61463329,0.0,0.0
2017-12-03 00:00:00+00:00,0.06943699717521667,0.07207100093364716,0.06460899859666824,0.06600599735975266,41374305,0.0,0.0
2017-12-04 00:00:00+00:00,0.06633999943733215,0.07245399802923203,0.06474000215530396,0.07245399802923203,27818141,0.0,0.0
2017-12-05 00:00:00+00:00,0.07218000292778015,0.09490600228309631,0.06976299732923508,0.09209900349378586,113883829,0.0,0.0
2017-12-06 00:00:00+00:00,0.09063699841499329,0.12553900480270386,0.08323100209236145,0.1132349967956543,287273344,0.0,0.0
2017-12-07 00:00:00+00:00,0.11448600143194199,0.13236799836158752,0.09803900122642517,0.09868399798870087,231681495,0.0,0.0
2017-12-08 00:00:00+00:00,0.10227499902248383,0.10891599953174591,0.08887699991464615,0.10256300121545792,140814466,0.0,0.0
2017-12-09 00:00:00+00:00,0.10486900061368942,0.11037500202655792,0.09304399788379669,0.1009650006890297,76303519,0.0,0.0
2017-12-10 00:00:00+00:00,0.10315500199794769,0.10315500199794769,0.07769200205802917,0.08906900137662888,67996714,0.0,0.0
2017-12-11 00:00:00+00:00,0.0883139967918396,0.11357799917459488,0.0879329964518547,0.1086060032248497,88070728,0.0,0.0
2017-12-12 00:00:00+00:00,0.10731299966573715,0.12181399762630463,0.10208900272846222,0.11746799945831299,102002559,0.0,0.0
2017-12-13 00:00:00+00:00,0.11635799705982208,0.12199699878692627,0.10540500283241272,0.11138299852609634,79894093,0.0,0.0
