Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-11-11 00:00:00+00:00,0.15616300702095032,0.16261500120162964,0.1557919979095459,0.15956200659275055,101988935,0.0,0.0
2017-11-12 00:00:00+00:00,0.15939800441265106,0.15939800441265106,0.148157000541687,0.150410994887352,191444366,0.0,0.0
2017-11-13 00:00:00+00:00,0.1505119949579239,0.15563300251960754,0.15052300691604614,0.15507400035858154,101049623,0.0,0.0
2017-11-14 00:00:00+00:00,0.1552550047636032,0.16296300292015076,0.15526700019836426,0.15947799384593964,96800942,0.0,0.0
2017-11-15 00:00:00+00:00,0.15880300104618073,0.16171300411224365,0.15836399793624878,0.16167299449443817,76141816,0.0,0.0
2017-11-16 00:00:00+00:00,0.1614450067281723,0.20598000288009644,0.15873099863529205,0.1720770001411438,774799188,0.0,0.0
2017-11-17 00:00:00+00:00,0.17030499875545502,0.18143899738788605,0.1663690060377121,0.1715089976787567,300560902,0.0,0.0
2017-11-18 00:00:00+00:00,0.17148399353027344,0.1743990033864975,0.16834400594234467,0.17305800318717957,109225645,0.0,0.0
2017-11-19 00:00:00+00:00,0.17268900573253632,0.17881399393081665,0.171097993850708,0.17503899335861206,146846492,0.0,0.0
2017-11-20 00:00:00+00:00,0.17528100311756134,0.1839980036020279,0.1748970001935959,0.18031799793243408,162119937,0.0,0.0
2017-11-21 00:00:00+00:00,0.17972800135612488,0.1820320039987564,0.17152300477027893,0.1761070042848587,164465505,0.0,0.0
2017-11-22 00:00:00+00:00,0.17563199996948242,0.1807900071144104,0.17546600103378296,0.17940400540828705,125490461,0.0,0.0
2017-11-23 00:00:00+00:00,0.17950400710105896,0.1879570037126541,0.17812900245189667,0.18221600353717804,180925349,0.0,0.0
2017-11-24 00:00:00+00:00,0.18255400657653809,0.18459899723529816,0.1789810061454773,0.18345899879932404,158594676,0.0,0.0
2017-11-25 00:00:00+00:00,0.18311099708080292,0.19175100326538086,0.18266500532627106,0.1892710030078888,159424816,0.0,0.0
2017-11-26 00:00:00+00:00,0.18966199457645416,0.18966199457645416,0.18634900450706482,0.18677200376987457,100057799,0.0,0.0
2017-11-27 00:00:00+00:00,0.18638700246810913,0.19124099612236023,0.18573300540447235,0.19063599407672882,147698955,0.0,0.0
2017-11-28 00:00:00+00:00,0.19071799516677856,0.22529500722885132,0.1901800036430359,0.22386600077152252,539357162,0.0,0.0
2017-11-29 00:00:00+00:00,0.2229039967060089,0.22297100722789764,0.1785700023174286,0.1812019944190979,403442660,0.0,0.0
2017-11-30 00:00:00+00:00,0.18371300399303436,0.19429700076580048,0.17060700058937073,0.18545100092887878,200256511,0.0,0.0
2017-12-01 00:00:00+00:00,0.1850620061159134,0.1921509951353073,0.17700700461864471,0.1898290067911148,135851522,0.0,0.0
2017-12-02 00:00:00+00:00,0.18979699909687042,0.19244100153446198,0.18615899980068207,0.1896750032901764,87787676,0.0,0.0
2017-12-03 00:00:00+00:00,0.18970300257205963,0.19530199468135834,0.18405699729919434,0.18723300099372864,99866558,0.0,0.0
2017-12-04 00:00:00+00:00,0.1875,0.18966299295425415,0.18275700509548187,0.18822099268436432,77679632,0.0,0.0
2017-12-05 00:00:00+00:00,0.18824100494384766,0.18860000371932983,0.18291500210762024,0.1834930032491684,130175222,0.0,0.0
2017-12-06 00:00:00+00:00,0.18298199772834778,0.1829800009727478,0.1702360063791275,0.1736699938774109,205023164,0.0,0.0
2017-12-07 00:00:00+00:00,0.17372900247573853,0.17463000118732452,0.16516700387001038,0.1652739942073822,204127720,0.0,0.0
2017-12-08 00:00:00+00:00,0.16587699949741364,0.2069150060415268,0.16502100229263306,0.18839199841022491,493291513,0.0,0.0
2017-12-09 00:00:00+00:00,0.18841999769210815,0.19105100631713867,0.17938700318336487,0.18285000324249268,153395346,0.0,0.0
2017-12-10 00:00:00+00:00,0.1834779977798462,0.1834779977798462,0.1713400036096573,0.17724600434303284,148001494,0.0,0.0
2017-12-11 00:00:00+00:00,0.17667999863624573,0.18913400173187256,0.1760910004377365,0.18857499957084656,131940505,0.0,0.0
2017-12-12 00:00:00+00:00,0.1889999955892563,0.3260740041732788,0.1880979984998703,0.28047800064086914,1167622766,0.0,0.0
2017-12-13 00:00:00+00:00,0.27983900904655457,0.3858279883861542,0.2574799954891205,0.3513300120830536,2042631217,0.0,0.0
2017-12-14 00:00:00+00:00,0.3510200083255768,0.6639879941940308,0.3475160002708435,0.6434839963912964,4734345940,0.0,0.0
2017-12-15 00:00:00+00:00,0.6416199803352356,0.6415719985961914,0.495620995759964,0.5677459836006165,2398235639,0.0,0.0
2017-12-16 00:00:00+00:00,0.5672299861907959,0.6126009821891785,0.5568490028381348,0.5695940256118774,1002154852,0.0,0.0
2017-12-17 00:00:00+00:00,0.5662019848823547,0.5751039981842041,0.5405279994010925,0.5470269918441772,604731506,0.0,0.0
2017-12-18 00:00:00+00:00,0.5467789769172668,0.5919389724731445,0.5172770023345947,0.5818560123443604,1003677680,0.0,0.0
2017-12-19 00:00:00+00:00,0.581138014793396,0.6454899907112122,0.5654789805412292,0.5911960005760193,1083136593,0.0,0.0
2017-12-20 00:00:00+00:00,0.588142991065979,0.5890589952468872,0.5457320213317871,0.5804200172424316,753549280,0.0,0.0
2017-12-21 00:00:00+00:00,0.5853210091590881,0.9259380102157593,0.5854079723358154,0.8919410109519958,2710907560,0.0,0.0
2017-12-22 00:00:00+00:00,0.8720920085906982,1.031008005142212,0.5541530251502991,0.8522610068321228,3477613178,0.0,0.0
2017-12-23 00:00:00+00:00,0.8729709982872009,0.9045370221138,0.8057129979133606,0.8792600035667419,1121286325,0.0,0.0
2017-12-24 00:00:00+00:00,0.8801890015602112,0.8801890015602112,0.6822599768638611,0.781341016292572,565046760,0.0,0.0
2017-12-25 00:00:00+00:00,0.782584011554718,0.8439429998397827,0.7510550022125244,0.8391810059547424,512946027,0.0,0.0
2017-12-26 00:00:00+00:00,0.8387470245361328,0.8908320069313049,0.8152340054512024,0.8894050121307373,701994150,0.0,0.0
2017-12-27 00:00:00+00:00,0.8854640126228333,1.095047950744629,0.8841249942779541,1.0444289445877075,2129885806,0.0,0.0
2017-12-28 00:00:00+00:00,1.0401389598846436,1.116500973701477,0.9381710290908813,1.0648009777069092,2115865528,0.0,0.0
2017-12-29 00:00:00+00:00,1.0712679624557495,1.6782619953155518,1.0681689977645874,1.6389880180358887,5584472895,0.0,0.0
2017-12-30 00:00:00+00:00,1.6274420022964478,2.112588882446289,1.5061949491500854,1.5978540182113647,6000880616,0.0,0.0
2017-12-31 00:00:00+00:00,1.5505479574203491,1.770277976989746,1.3841769695281982,1.7043780088424683,3439087083,0.0,0.0
2018-01-01 00:00:00+00:00,1.7010079622268677,1.770084023475647,1.592890977859497,1.770084023475647,1402302351,0.0,0.0
2018-01-02 00:00:00+00:00,1.7541309595108032,1.8356859683990479,1.6631619930267334,1.8251310586929321,2332825754,0.0,0.0
2018-01-03 00:00:00+00:00,1.812770962715149,2.4257559776306152,1.7977559566497803,2.2987420558929443,4912191825,0.0,0.0
2018-01-04 00:00:00+00:00,2.3076019287109375,2.841671943664551,2.3076019287109375,2.3591370582580566,5980560909,0.0,0.0
2018-01-05 00:00:00+00:00,2.4360220432281494,2.6327030658721924,2.0834760665893555,2.246985912322998,4634802642,0.0,0.0
2018-01-06 00:00:00+00:00,2.2265989780426025,2.3854360580444336,2.203655958175659,2.2803430557250977,2047140377,0.0,0.0
2018-01-07 00:00:00+00:00,2.2795989513397217,2.570202112197876,2.2728629112243652,2.488440990447998,1764513099,0.0,0.0
2018-01-08 00:00:00+00:00,2.477950096130371,2.477950096130371,1.5239189863204956,1.8102960586547852,2443440377,0.0,0.0
2018-01-09 00:00:00+00:00,1.8008990287780762,1.8648769855499268,1.4634699821472168,1.5535370111465454,2730948357,0.0,0.0
2018-01-10 00:00:00+00:00,1.5743290185928345,1.5949100255966187,1.2543950080871582,1.4617129564285278,3577558979,0.0,0.0
2018-01-11 00:00:00+00:00,1.4656280279159546,1.6611119508743286,1.1976499557495117,1.4408739805221558,4650358083,0.0,0.0
2018-01-12 00:00:00+00:00,1.433251976966858,1.59210205078125,1.3773620128631592,1.4880419969558716,2425759313,0.0,0.0
2018-01-13 00:00:00+00:00,1.4939990043640137,1.5430049896240234,1.4434640407562256,1.4721070528030396,1551358229,0.0,0.0
2018-01-14 00:00:00+00:00,1.470046043395996,1.470046043395996,1.3195250034332275,1.3554660081863403,1440681716,0.0,0.0
2018-01-15 00:00:00+00:00,1.3518680334091187,1.3842190504074097,1.2072570323944092,1.2155499458312988,1332796891,0.0,0.0
2018-01-16 00:00:00+00:00,1.2167320251464844,1.2333309650421143,0.6593520045280457,0.8546460270881653,4122307627,0.0,0.0
2018-01-17 00:00:00+00:00,0.8578640222549438,0.9954659938812256,0.6506249904632568,0.9449800252914429,5245377778,0.0,0.0
2018-01-18 00:00:00+00:00,0.9444299936294556,1.2480659484863281,0.908141016960144,1.1493630409240723,6558519859,0.0,0.0
2018-01-19 00:00:00+00:00,1.138988971710205,1.2274750471115112,1.0831400156021118,1.1200480461120605,2668275973,0.0,0.0
2018-01-20 00:00:00+00:00,1.1278339624404907,1.175096035003662,1.0844630002975464,1.1392220258712769,1693331832,0.0,0.0
2018-01-21 00:00:00+00:00,1.1374969482421875,1.1374969482421875,0.9671130180358887,0.9935489892959595,2045176443,0.0,0.0
2018-01-22 00:00:00+00:00,1.0018789768218994,1.0292619466781616,0.8316029906272888,0.9707139730453491,1889801960,0.0,0.0
2018-01-23 00:00:00+00:00,0.9677389860153198,1.0267070531845093,0.8637639880180359,0.954367995262146,2124967926,0.0,0.0
2018-01-24 00:00:00+00:00,0.9651110172271729,1.007323980331421,0.9341049790382385,0.9544619917869568,1303495323,0.0,0.0
2018-01-25 00:00:00+00:00,0.9587519764900208,0.9668639898300171,0.904105007648468,0.9274370074272156,696917074,0.0,0.0
2018-01-26 00:00:00+00:00,0.9250969886779785,0.9350680112838745,0.7961000204086304,0.8592290282249451,1438250899,0.0,0.0
2018-01-27 00:00:00+00:00,0.8596670031547546,0.8749060034751892,0.83958500623703,0.8605279922485352,486412785,0.0,0.0
2018-01-28 00:00:00+00:00,0.8639019727706909,1.016482949256897,0.8639019727706909,0.9891170263290405,938063604,0.0,0.0
2018-01-29 00:00:00+00:00,0.9888409972190857,0.9938120245933533,0.9233329892158508,0.9409880042076111,763098792,0.0,0.0
2018-01-30 00:00:00+00:00,0.9439799785614014,0.9437119960784912,0.79966801404953,0.8044090270996094,801639113,0.0,0.0
2018-01-31 00:00:00+00:00,0.7988269925117493,0.8413490056991577,0.7324309945106506,0.8187569975852966,890350040,0.0,0.0
2018-02-01 00:00:00+00:00,0.8176940083503723,0.8185020089149475,0.6522560119628906,0.6747490167617798,988727633,0.0,0.0
2018-02-02 00:00:00+00:00,0.6734259724617004,0.673662006855011,0.44665300846099854,0.6266180276870728,2499830028,0.0,0.0
2018-02-03 00:00:00+00:00,0.6317219734191895,0.6903679966926575,0.5394020080566406,0.6544209718704224,1408611898,0.0,0.0
2018-02-04 00:00:00+00:00,0.64689701795578,0.674892008304596,0.5648810267448425,0.5781030058860779,844053863,0.0,0.0
2018-02-05 00:00:00+00:00,0.5853599905967712,0.5910170078277588,0.4826650023460388,0.4961619973182678,922455690,0.0,0.0
2018-02-06 00:00:00+00:00,0.5057169795036316,0.5632820129394531,0.4214920103549957,0.556315004825592,1691845778,0.0,0.0
2018-02-07 00:00:00+00:00,0.5550130009651184,0.5790640115737915,0.5062299966812134,0.5215759873390198,816607813,0.0,0.0
2018-02-08 00:00:00+00:00,0.5254359841346741,0.5791789889335632,0.5205379724502563,0.5779119729995728,679858625,0.0,0.0
2018-02-09 00:00:00+00:00,0.5720829963684082,0.689864993095398,0.5540680289268494,0.689864993095398,1221785304,0.0,0.0
2018-02-10 00:00:00+00:00,0.684677004814148,0.9400720000267029,0.684677004814148,0.7739359736442566,3384177891,0.0,0.0
2018-02-11 00:00:00+00:00,0.7714710235595703,0.7770869731903076,0.6720399856567383,0.7264940142631531,1848726726,0.0,0.0
2018-02-12 00:00:00+00:00,0.7281870245933533,0.7979310154914856,0.7279760241508484,0.7806820273399353,1268354191,0.0,0.0
2018-02-13 00:00:00+00:00,0.7797650098800659,0.782293975353241,0.730006992816925,0.7400490045547485,663473336,0.0,0.0
2018-02-14 00:00:00+00:00,0.7390909790992737,0.832036018371582,0.7353230118751526,0.8145700097084045,1040028541,0.0,0.0
