Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-09-17 00:00:00+00:00,3.12727689743042,3.173419952392578,3.0537140369415283,3.1100831031799316,1888620,0.0,0.0
2014-09-18 00:00:00+00:00,3.1143128871917725,3.1164209842681885,2.7972640991210938,2.852673053741455,2782063,0.0,0.0
2014-09-19 00:00:00+00:00,2.85392689704895,2.879348039627075,2.59633207321167,2.6575191020965576,2405557,0.0,0.0
2014-09-20 00:00:00+00:00,2.6583969593048096,2.8345589637756348,2.5804049968719482,2.6321399211883545,3371606,0.0,0.0
2014-09-21 00:00:00+00:00,2.6177890300750732,2.6405460834503174,2.551422119140625,2.603740930557251,1797523,0.0,0.0
2014-09-22 00:00:00+00:00,2.6037468910217285,2.703439950942993,2.5767369270324707,2.591697931289673,1133826,0.0,0.0
2014-09-23 00:00:00+00:00,2.5902559757232666,2.978611946105957,2.5610599517822266,2.895838975906372,2844042,0.0,0.0
2014-09-24 00:00:00+00:00,2.894392967224121,2.8951311111450195,2.8212459087371826,2.8590269088745117,1631005,0.0,0.0
2014-09-25 00:00:00+00:00,2.8584699630737305,2.861452102661133,2.731945037841797,2.7646360397338867,1253497,0.0,0.0
2014-09-26 00:00:00+00:00,2.761744976043701,2.7882509231567383,2.6915249824523926,2.728698968887329,952948,0.0,0.0
2014-09-27 00:00:00+00:00,2.7291910648345947,2.762948989868164,2.706789016723633,2.721442937850952,547467,0.0,0.0
2014-09-28 00:00:00+00:00,2.723177909851074,2.7434821128845215,2.588078022003174,2.606990098953247,1072281,0.0,0.0
2014-09-29 00:00:00+00:00,2.609699010848999,2.666903018951416,2.5842409133911133,2.6151790618896484,1054652,0.0,0.0
2014-09-30 00:00:00+00:00,2.6185050010681152,2.8059520721435547,2.6028149127960205,2.7603049278259277,1515280,0.0,0.0
2014-10-01 00:00:00+00:00,2.757978916168213,2.782835006713867,2.708375930786133,2.7358739376068115,724149,0.0,0.0
2014-10-02 00:00:00+00:00,2.7368569374084473,2.7548940181732178,2.654505968093872,2.6755759716033936,696305,0.0,0.0
2014-10-03 00:00:00+00:00,2.6735329627990723,2.7008769512176514,2.6085569858551025,2.6154980659484863,921675,0.0,0.0
2014-10-04 00:00:00+00:00,2.6142520904541016,2.6837310791015625,2.435638904571533,2.4670801162719727,4353073,0.0,0.0
2014-10-05 00:00:00+00:00,2.4695041179656982,2.5329949855804443,2.180417060852051,2.3177568912506104,5102556,0.0,0.0
2014-10-06 00:00:00+00:00,2.320207118988037,2.4458699226379395,2.235869884490967,2.378427028656006,5900492,0.0,0.0
2014-10-07 00:00:00+00:00,2.3728020191192627,2.462660074234009,2.297091007232666,2.3990490436553955,4412087,0.0,0.0
2014-10-08 00:00:00+00:00,2.3970839977264404,2.432465076446533,2.3308849334716797,2.4182488918304443,3620582,0.0,0.0
2014-10-09 00:00:00+00:00,2.418700933456421,2.4859681129455566,2.398715019226074,2.420064926147461,5159536,0.0,0.0
2014-10-10 00:00:00+00:00,2.41894793510437,2.42861008644104,2.353756904602051,2.368515968322754,3927645,0.0,0.0
2014-10-11 00:00:00+00:00,2.3613810539245605,2.3881618976593018,2.2879750728607178,2.3469109535217285,2176404,0.0,0.0
2014-10-12 00:00:00+00:00,2.3493499755859375,2.393407106399536,2.2992470264434814,2.392996072769165,1685575,0.0,0.0
